Datum;Scheinleistung;Wirkleistung;Spannung;Strom;Stufung;Öl-Temperatur;Umgebungstemp
20.12.2014 09:00;451,11;436,65;399,31;652,24;14;38,63;7,3
21.12.2014 09:00;464,18;451,42;398,96;671,73;14;42,24;5,7
22.12.2014 09:00;486,96;474,26;399,79;703,24;13;47,99;9
23.12.2014 09:00;486,92;473,65;399,34;703,97;13;49,76;11,6
24.12.2014 09:00;267,02;205,35;400,26;385,16;16;19,06;9,7
25.12.2014 09:00;266,18;211,95;396,87;387,24;16;17,58;5
26.12.2014 09:00;119,28;106,59;396,22;173,81;13;13,66;2,6
27.12.2014 09:00;217;211,13;396,44;316,03;13;13,24;-1,8
28.12.2014 09:00;217,66;212,8;396,05;317,29;13;11,53;-6,4
29.12.2014 09:00;217,81;213,91;395,72;317,78;13;12,31;-0,3
30.12.2014 09:00;213,9;210,55;394,92;312,71;13;12,73;-1,8
31.12.2014 09:00;217,98;214,43;394,75;318,81;13;13,38;2,3
01.01.2015 09:00;220,81;215,15;395,62;322,24;13;14,22;4,8
02.01.2015 09:00;239,68;213,31;402,66;343,66;13;14,63;6,2
03.01.2015 09:00;237,65;214,91;402,37;340,99;13;14,45;4,5
04.01.2015 09:00;254,55;207,31;402,69;364,95;14;14,45;4,2
05.01.2015 09:00;235,47;208,97;401,66;338,46;14;13,95;3,2
06.01.2015 09:00;223,52;212,66;398,34;323,96;14;14,2;3
07.01.2015 09:00;222,2;212,34;397,81;322,49;14;13,97;2,1
08.01.2015 09:00;158,79;147,72;401,3;228,45;14;13,96;3,8
09.01.2015 09:00;9,72;-9,65;404,13;13,88;12;11,67;6,9
10.01.2015 09:00;8,5;-8,5;398,12;12,33;13;12,72;11,8
11.01.2015 09:00;13,14;-12,95;400,44;18,95;12;12,57;4,5
12.01.2015 09:00;99,02;90,96;400,67;142,69;13;13,74;6
13.01.2015 09:00;219,63;201,62;400,4;316,69;14;17,39;10,3
14.01.2015 09:00;224,58;206,98;402,68;322;14;17,86;8,4
15.01.2015 09:00;224,2;206,3;403,28;320,98;13;17,32;3,9
16.01.2015 09:00;225,83;213,79;400,84;325,27;14;17,78;7,7
17.01.2015 09:00;229,09;214,68;398,59;331,84;14;17,84;5,3
18.01.2015 09:00;229,97;214,28;398,92;332,83;14;17,32;3,1
19.01.2015 09:00;242,34;214,64;399,83;349,94;15;16,68;2,7
20.01.2015 09:00;244,66;214,89;399,58;353,51;15;16,9;4
21.01.2015 09:00;247,04;214,72;399,95;356,61;15;16,5;2
22.01.2015 09:00;255,45;215,05;399,63;369,05;15;16,26;2,4
23.01.2015 09:00;249,58;214,4;396,47;363,45;16;15,35;1,8
24.01.2015 09:00;273,21;232,71;395,98;398,35;16;18,11;1,8
25.01.2015 09:00;504,41;492,83;397,09;733,39;14;53,41;2,4
26.01.2015 09:00;503,81;491,54;400,36;726,53;14;53,74;2,6
27.01.2015 09:00;481,47;468,4;402,72;690,25;13;48,56;3,9
28.01.2015 09:00;357,6;343,87;403,2;512,05;13;36,13;4
29.01.2015 09:00;237,88;207,53;402,5;341,23;14;15,22;3,3
30.01.2015 09:00;485,36;471,77;400,22;700,17;14;48,54;4,2
31.01.2015 09:00;505,95;494,3;396,79;736,18;14;54,14;2,3
01.02.2015 09:00;508,44;495,08;396,24;740,83;14;54,72;2,2
02.02.2015 09:00;505,87;493,66;400,31;729,6;14;53,99;2,7
03.02.2015 09:00;505,19;492,56;400,56;728,16;13;54,36;2,8
04.02.2015 09:00;326,17;310,34;397,32;473,96;14;30,55;0,7
05.02.2015 09:00;223,45;210,94;398,51;323,73;13;15,16;-1,06
06.02.2015 09:00;217,27;210,31;397,45;315,62;13;14,58;-0,4
07.02.2015 09:00;210,53;204,1;397,39;305,86;13;14,42;-2,4
08.02.2015 09:00;278,06;266,92;397;404,37;14;22,62;1,7
09.02.2015 09:00;480,34;468,67;396,71;699,06;14;48;3,3
10.02.2015 09:00;507;493,67;397,33;736,71;14;55,28;6,1
11.02.2015 09:00;505,75;493,43;395,86;737,62;14;55,88;6,1
12.02.2015 09:00;505,96;493,78;394,92;739,68;14;55,79;2,5
13.02.2015 09:00;504,92;492,39;395,52;737,05;14;55,14;4,1
14.02.2015 09:00;504,61;492,03;395,6;736,44;14;54,75;4,2
15.02.2015 09:00;506,82;493,73;396,16;738,63;14;54,09;2,6
16.02.2015 09:00;505,81;492,99;400,63;728,93;14;52,76;2,1
17.02.2015 09:00;506,98;493,21;397,74;735,91;14;53,13;2,7
18.02.2015 09:00;504,8;492,98;396,27;735,49;14;53,17;4,4
19.02.2015 09:00;504,4;491,16;397,12;733,33;14;52,44;2,2
20.02.2015 09:00;436,64;424,57;396,66;635,54;14;43,96;1,7
21.02.2015 09:00;9,32;-9,21;398,1;13,51;13;12,84;5,5
22.02.2015 09:00;10,34;-10,26;398,1;15;13;12,42;4,7
23.02.2015 09:00;194,27;186,88;398,66;281,34;14;20,82;4,9
24.02.2015 09:00;494,12;480,89;396,16;720,12;14;51,31;5,8
25.02.2015 09:00;506,69;493,7;396,7;737,43;14;54,22;3,6
26.02.2015 09:00;501,57;489,23;399,27;725,28;14;52,75;4,2
27.02.2015 09:00;505,95;493,47;400,72;728,97;13;54,94;4,5
28.02.2015 09:00;503,54;491,51;400,15;726,52;13;53,57;5,1
01.03.2015 09:00;465,65;453,12;400,77;670,81;13;43,22;5,2
02.03.2015 09:00;491,57;479,48;399,88;709,73;13;49,73;6
03.03.2015 09:00;478,13;465,58;398,6;692,56;14;45,23;4,9
04.03.2015 09:00;498,74;485,75;398,9;721,85;14;50,65;4,7
05.03.2015 09:00;483,02;470,1;399,37;698,28;14;46,51;4,6
05.03.2015 11:36;483,02;470,1;399,37;698,28;14;46,51;5,4
05.03.2015 11:37;483,02;470,1;399,37;698,28;14;46,51;5,4
05.03.2015 11:40;483,02;470,1;399,37;698,28;14;46,51;5,4
05.03.2015 11:44;483,02;470,1;399,37;698,28;14;46,51;5,1
06.03.2015 11:00;315,4;299,56;399,76;455,52;14;31,37;6,1
07.03.2015 11:00;17,24;-16,31;397,63;25,03;13;12,57;9,9
08.03.2015 11:00;10,17;-10,12;397,37;14,77;13;13,62;12
09.03.2015 11:00;8,9;-8,9;398,04;12,92;13;14,02;11,9
10.03.2015 11:00;14,16;-13,58;398,35;20,52;13;13,84;11,8
11.03.2015 11:00;355,95;346,34;396,72;518,02;14;35,16;5,9
12.03.2015 11:00;506,59;494,19;396,14;738,33;14;53,71;5,6
13.03.2015 11:00;506,26;493,91;396,96;736,31;14;53,08;5,2
14.03.2015 11:00;506,59;494,02;396,21;738,19;14;53,23;4,8
15.03.2015 11:00;414,33;401,13;396,42;603,43;14;43,15;7,3
16.03.2015 11:00;232,56;207,31;398,79;336,69;14;16,96;10
17.03.2015 11:00;236,52;206,58;400,89;340,62;14;17,93;14,4
18.03.2015 11:00;450,25;437,36;399,6;650,54;13;43,84;9,4
19.03.2015 11:00;491,41;478,78;397,01;714,63;13;51,15;8,7
20.03.2015 11:00;506,72;494,02;397,35;736,27;14;54,34;8,4
21.03.2015 11:00;506,98;494,76;397,46;736,44;14;53,42;9,4
22.03.2015 11:00;501,47;488,35;396,66;729,91;14;51,61;2,8
23.03.2015 11:00;501,2;489,56;397,95;727,15;14;52,56;7,5
24.03.2015 09:00;507,57;494,95;396,74;738,64;14;54,32;9,2
24.03.2015 12:00;507,57;494,95;396,74;738,64;14;54,32;13,5
25.03.2015 11:00;503,14;490,57;398,46;729,03;14;53,72;13,2
25.03.2015 13:00;503,14;490,57;398,46;729,03;14;53,72;16,5
25.03.2015 15:00;503,14;490,57;398,46;729,03;14;53,72;18,5
26.03.2015 11:00;505,2;492,86;398,63;731,7;13;55,13;9,8
27.03.2015 11:00;504,51;492,28;397,07;733,56;14;53,7;9,4
28.03.2015 11:00;497,69;484,46;396,62;724,47;14;52,21;8,2
29.03.2015 12:00;468,8;456,1;396,85;682,02;14;44,31;11
30.03.2015 12:00;470,54;457,76;400,04;679,09;14;44,16;8
31.03.2015 12:00;496,34;483,47;399,97;716,45;14;49,82;8,7
01.04.2015 12:00;461,26;448,19;400,48;664,97;13;41,25;5,4
02.04.2015 12:00;489,27;476,74;400,8;704,79;13;47,95;4,6
03.04.2015 12:00;491,3;478,36;399,23;710,5;13;49,3;6,4
04.04.2015 12:00;508,05;495,6;396,74;739,33;13;54,56;7
05.04.2015 12:00;498,21;485,32;397,68;723,3;14;51,49;7,7
06.04.2015 12:00;501,87;489,45;397,4;729,13;14;51,64;7,5
07.04.2015 12:00;507,01;495,09;397,5;736,4;14;53,49;9,2
08.04.2015 12:00;508,15;495,6;396,78;739,39;14;54,3;8,6
09.04.2015 12:00;507,36;495,01;397,34;737,22;14;54,77;12,7
10.04.2015 12:00;505,69;493,81;397,38;734,72;14;55,72;15,9
11.04.2015 12:00;503,75;491,54;399,91;727,27;13;56,4;19,8
12.04.2015 12:00;503,12;491,1;401,19;724,04;13;55,91;12,7
13.04.2015 12:00;498,56;486,1;399,99;719,63;13;54,36;11,4
14.04.2015 12:00;506,33;493,57;400,99;729,01;13;56,33;12,1
15.04.2015 12:00;504,65;492,07;400,48;727,52;14;56,27;17,3
16.04.2015 12:00;506,39;493,93;401,54;728,11;13;56,65;12,7
17.04.2015 12:00;506,43;494,08;401,04;729,08;13;55,9;12
18.04.2015 12:00;502,58;490,26;401,5;722,69;13;53,99;8,7
19.04.2015 12:00;486,09;474,49;396,83;707,22;13;51,23;12
20.04.2015 12:00;505,41;493,19;398,48;732,28;13;55,6;14,7
21.04.2015 12:00;501,79;488,66;399,65;724,9;13;54,79;16,7
22.04.2015 12:00;506,48;493,83;396,57;737,38;14;55,67;9,5
23.04.2015 12:00;506,87;493,67;396,25;738,52;14;55,53;15,4
24.04.2015 12:00;506,35;493,33;396,09;738,07;14;56,59;18,7
25.04.2015 12:00;506,54;493,91;397,45;735,82;14;56,83;21,5
26.04.2015 12:00;501,92;489,55;397,66;728,72;14;56,48;18,8
27.04.2015 12:00;506,04;493,19;396,09;737,61;14;57,77;22,8
28.04.2015 12:00;506,19;493,39;396,98;736,17;14;55,17;7,7
29.04.2015 12:00;504,32;491,74;395,08;736,98;14;55,52;12
30.04.2015 12:00;507,28;494,22;395,02;741,42;14;57,51;17,2
01.05.2015 12:00;504,92;492,47;396,73;734,79;14;56,65;14,1
02.05.2015 12:00;507,4;494,77;396,97;737,96;14;57,7;14,1
03.05.2015 12:00;505,52;493,2;396,18;736,69;14;57,81;19,1
04.05.2015 12:00;493,53;480,73;395,65;720,18;14;56,38;20,8
05.05.2015 12:00;495,98;483,42;396,74;721,77;14;58,2;25,1
06.05.2015 12:00;502,43;490,22;397,92;728,98;14;59,63;17,8
07.05.2015 12:00;502,27;490,02;398,08;728,46;14;58,27;18
08.05.2015 12:00;505,87;493,58;398,89;732,2;13;58,93;19,3
09.05.2015 12:00;493;480,48;398,64;714;13;56,83;20,9
10.05.2015 12:00;423,51;413,55;398,41;613,73;13;40,86;16,4
11.05.2015 12:00;506,44;494,1;397,94;734,77;14;59,07;18,8
12.05.2015 12:00;505,12;492,1;395,82;736,77;14;59,88;23,8
13.05.2015 12:00;500,41;487,74;396,9;727,93;14;58,42;17,7
14.05.2015 12:00;502,48;489,91;394,3;735,75;14;59,21;14,6
15.05.2015 12:00;505,89;492,93;394,57;740,23;14;59,74;17,1
16.05.2015 12:00;495,45;481,96;396,02;722,31;14;57,26;19
17.05.2015 12:00;429,66;415,07;396,4;625,8;15;41,35;14,3
18.05.2015 12:00;497,75;484,41;395,49;726,63;14;57,14;20,4
19.05.2015 12:00;496,08;482,8;396,1;723,07;14;57,61;22,1
20.05.2015 12:00;494,82;481,43;394,78;723,67;15;56,14;17,3
21.05.2015 12:00;500,64;486,7;395,08;731,61;15;56,18;16,4
22.05.2015 12:00;421,11;406,06;395,98;613,99;15;48,66;17,5
02.06.2015 17:00;0,04;0,03;0;0;13;-34,52;25,3
03.06.2015 11:00;0,04;0,03;0;0;13;-11,59;26,7
04.06.2015 11:00;0,04;0,03;0,21;101,82;13;16,2;19,4
05.06.2015 11:00;3,71;-2,36;398,62;5,38;13;18,89;25,5
06.06.2015 11:00;7,68;4,34;399,6;11,09;13;21,16;30,9
07.06.2015 11:00;162,33;152,37;399,28;234,72;13;20,76;14,5
08.06.2015 11:00;315,53;306,16;399,14;456,41;13;33,77;20,1
09.06.2015 11:00;506,05;491,95;399,88;730,63;13;51,6;11,4
10.06.2015 11:00;505,53;492,44;393,94;740,88;14;52,25;18,3
11.06.2015 11:00;505,43;492,24;397,8;733,56;14;53,72;21,2
12.06.2015 11:00;505,9;492,89;397,11;735,52;13;54,72;21,3
13.06.2015 11:00;500,23;487,65;399,23;723,42;13;54,64;28,8
14.06.2015 11:00;499,73;486,32;396,91;726,92;13;54,63;23,8
15.06.2015 01:00;504,61;491,82;394,46;738,57;14;54,75;17,7
16.06.2015 01:00;505,36;492,4;394,29;739,98;14;53,8;13,8
17.06.2015 01:00;487,16;491,8;394,42;713,09;14;53,45;13,2
18.06.2015 01:00;504,11;490,61;399,19;729,11;13;53,26;16,2
19.06.2015 01:00;496,32;482,16;398,29;719,44;13;51,03;14,9
20.06.2015 01:00;505,88;492,88;394,12;741,07;14;53,32;13,7
21.06.2015 01:00;503,57;490,69;394,18;737,57;14;52,8;13,5
22.06.2015 01:00;504,4;490,88;392,94;741,11;14;53,15;14,4
23.06.2015 01:00;503,54;490,47;392,52;740,65;14;52,7;13,7
24.06.2015 01:00;498,11;485;395,06;727,96;14;50,92;11,8
24.06.2015 18:00;498,11;485;395,06;727,96;14;50,92;16,2
25.06.2015 18:00;505,17;490,55;395;738,37;14;52,63;22,5
26.06.2015 18:00;504,3;490,96;395,93;735,38;14;53,09;22,6
27.06.2015 18:00;502,23;489,52;396,01;732,2;14;52,67;19,5
28.06.2015 18:00;497,44;484,2;395,86;725,5;14;51,81;22
29.06.2015 18:00;505,37;492,16;396,19;736,46;14;53,36;26,3
30.06.2015 18:00;505,35;490,82;397,63;733,75;14;53,83;26,4
01.07.2015 18:00;503,83;491,27;400,66;726,03;13;54,37;27,9
02.07.2015 18:00;503,59;489,44;398,28;730,01;13;54,95;29,8
03.07.2015 18:00;503,91;490,29;399,47;728,29;13;55,42;33
04.07.2015 18:00;503,61;489,59;400,49;726,01;13;55,63;35,7
05.07.2015 18:00;503;490,22;399,11;727,64;13;56,13;36,5
06.07.2015 18:00;490,63;476,77;397,22;713,12;14;53,13;27,1
07.07.2015 18:00;504,86;491,95;398,94;730,64;14;55,2;33,5
08.07.2015 18:00;482,95;470,35;401,67;694,19;13;50,77;23,2
09.07.2015 18:00;494,88;480,91;400,47;713,45;13;52,63;18,6
10.07.2015 18:00;508,71;495,68;400,1;734,08;13;54,06;19,3
11.07.2015 18:00;510,23;496,38;395,43;744,97;14;55,06;24,1
12.07.2015 18:00;386,17;373,87;396,03;562,98;13;41,9;24,3
13.07.2015 18:00;230,3;213,84;397,22;334,74;13;21,71;20,8
14.07.2015 18:00;238,51;213,66;397,1;346,77;14;21,74;22,5
15.07.2015 18:00;407,08;391,57;397,17;591,75;14;42,35;23,6
16.07.2015 18:00;503,31;489,72;396,88;732,18;14;54,18;28
17.07.2015 18:00;500,01;486,9;396,43;728,2;14;54,37;33,8
18.07.2015 18:00;496,99;483,87;396,88;722,97;14;54,16;25,5
19.07.2015 18:00;496,73;484,1;394,51;726,95;14;54,59;27,5
20.07.2015 18:00;499,58;485,9;396,11;728,16;14;54,68;26,5
21.07.2015 18:00;500,87;487,65;398,95;724,84;13;55,73;27,6
22.07.2015 18:00;501,76;488,34;397,84;728,17;14;56,52;33,2
23.07.2015 18:00;504,58;490,8;397,75;732,43;13;56,62;25,3
24.07.2015 18:00;448,55;435,19;394,84;655,88;14;49,57;27,9
25.07.2015 18:00;240,56;206,52;395,53;351,13;15;23,76;25,8
26.07.2015 18:00;250,51;207,4;394,96;366,2;16;23,2;21,8
27.07.2015 18:00;477,09;462,55;396,29;695,08;14;49,58;17,7
28.07.2015 18:00;508,77;495,53;400,67;733,11;13;54,85;20,9
29.07.2015 18:00;491,83;479,04;401,61;707,06;13;50,98;21,2
30.07.2015 18:00;503,03;489,91;401,01;724,23;13;52,83;21,3
31.07.2015 18:00;503,12;489,28;396,49;732,62;13;54,12;20,7
01.08.2015 18:00;223,11;210,54;393,1;327,68;14;21,64;25,6
02.08.2015 18:00;318,03;306,74;393,11;467,08;14;32,51;29,5
03.08.2015 18:00;500,74;487,62;397,74;726,85;14;54,66;31,2
04.08.2015 18:00;504,12;490,54;398,48;730,4;14;54,98;34,3
05.08.2015 18:00;502,75;489,2;398,45;728,48;14;54,98;27,5
06.08.2015 18:00;503,05;489,39;398,74;728,39;13;55,69;34,3
07.08.2015 18:00;489,26;476,46;395,04;715,04;14;53,85;36,6
08.08.2015 18:00;495,95;481,68;394,65;725,54;14;54,38;36,4
09.08.2015 18:00;497,81;484,35;394,2;729,09;14;54,51;29,9
10.08.2015 18:00;500,57;486,33;397,54;726,98;14;55,28;32,3
11.08.2015 18:00;505,43;492,05;398,52;732,23;14;56,45;35,7
12.08.2015 18:00;500,01;487,47;400,23;721,3;14;55,14;31,1
13.08.2015 18:00;405,66;390,33;399,27;586,6;13;46,93;30,4
14.08.2015 18:00;401,23;385,96;399,81;579,41;14;46,02;34,5
15.08.2015 18:00;496,85;484,17;398,11;720,55;13;56,14;28,1
16.08.2015 18:00;510,19;497,53;396,99;741,99;13;58,27;25,5
17.08.2015 18:00;506,64;493,08;395,75;739,14;14;56,56;24,4
18.08.2015 01:00;510,22;496,4;395,42;744,98;14;56,56;20,7
19.08.2015 01:00;508,8;495,21;396,86;740,21;14;55,14;16,8
20.08.2015 01:00;509,72;495,62;396,67;741,89;14;54,99;17,7
21.08.2015 01:00;508,65;494,69;397;739,72;14;54,25;19,7
22.08.2015 01:00;488,89;475,22;396,05;712,69;14;49,9;19,6
23.08.2015 01:00;491,5;477,24;396,37;715,91;14;50,14;17,3
24.08.2015 01:00;500,01;486,6;398,34;724,72;14;52,05;19,5
25.08.2015 01:00;487,88;474,51;398,72;706,46;13;49,92;21,9
26.08.2015 01:00;489,56;475,5;400,33;706,03;14;48,72;16,2
27.08.2015 01:00;498,26;484,68;401,76;716,02;13;52,34;19,5
28.08.2015 01:00;505,23;491,43;397,25;734,29;13;53,95;25,4
29.08.2015 01:00;506;493,27;397,01;735,86;13;54,17;17,9
30.08.2015 01:00;505,63;493,25;395,95;737,28;13;54,76;20,6
31.08.2015 01:00;498,86;485,45;397,82;723,99;13;53,62;25,7
01.09.2015 01:00;484,33;470,62;398,28;702,09;14;50,49;26,6
02.09.2015 01:00;499,76;486,22;397,69;725,53;14;52,64;16,8
03.09.2015 01:00;514,96;501,83;398,15;746,73;14;55,22;15,5
04.09.2015 01:00;515,96;502,17;396,31;751,66;13;55,87;15,2
05.09.2015 01:00;475,4;462,13;398,7;688,43;13;46,46;14,5
06.09.2015 01:00;466,84;452,01;399,48;674,71;14;42,74;13,3
07.09.2015 01:00;517,13;503,7;398,41;749,38;14;53,29;12,8
08.09.2015 01:00;516,57;502,81;399,24;747,03;14;53,77;11,7
09.09.2015 01:00;516,17;502,94;399,14;746,63;13;54,07;13,1
10.09.2015 01:00;506,58;491,64;399;733,02;14;51,92;13,1
11.09.2015 01:00;512,29;498,73;399,38;740,57;13;53,19;12,8
11.09.2015 18:00;512,29;498,73;399,38;740,57;13;53,19;17,6
12.09.2015 18:00;511,49;497,45;396,26;745,24;14;53,75;22,9
13.09.2015 18:00;492,34;479,38;396,08;717,67;14;50,29;26,1
13.09.2015 22:00;492,34;479,38;396,08;717,67;14;50,29;21,6
14.09.2015 22:00;496,44;483,42;398,74;718,81;13;51,41;17,2
15.09.2015 22:00;501,89;488,23;401,77;721,23;13;51,87;18,2
16.09.2015 22:00;500,11;486,44;398,63;724,34;13;52,63;21,6
17.09.2015 22:00;490,5;476,12;401,41;705,5;13;50,59;16,4
18.09.2015 22:00;497,13;484,23;402,01;713,95;12;52,27;17,4
19.09.2015 22:00;509,58;496,19;393,04;748,55;14;54,63;15,6
20.09.2015 22:00;511,5;498,38;391,47;754,38;15;54,51;13,1
21.09.2015 22:00;512,75;498,98;398,53;742,82;13;54,13;14,9
22.09.2015 22:00;507,58;494,19;400,21;732,25;13;53,11;17
23.09.2015 22:00;515,19;502,24;399,57;744,41;13;55,7;14,2
24.09.2015 22:00;513,44;499,82;400,21;740,7;13;55,92;15
25.09.2015 22:00;514,47;500,62;400,97;740,77;13;56,09;16,5
26.09.2015 22:00;515,58;502,58;401,06;742,22;13;56,7;13,8
27.09.2015 22:00;516,79;502,88;401,01;744,04;13;56,47;13,2
28.09.2015 22:00;515,56;502,1;400,22;743,74;13;55,95;13,7
29.09.2015 22:00;503,37;490,34;401,13;724,5;13;51,3;13,8
30.09.2015 22:00;498,47;484,54;399,37;720,61;13;49,68;12,1
01.10.2015 22:00;507,3;494,53;397,34;737,13;13;52,23;12,3
02.10.2015 22:00;509,48;496,56;396,76;741,37;13;52,54;14,8
03.10.2015 22:00;514,77;500,89;396,34;749,87;14;53,14;16,4
04.10.2015 02:00;506,46;492,76;395,61;739,12;14;52,45;15,2
05.10.2015 02:00;500,57;487,28;396,51;728,88;14;51,45;13,9
06.10.2015 02:00;516,42;502,49;396,58;751,82;14;54,04;13,4
07.10.2015 02:00;513,94;500,12;395,88;749,52;13;54,11;15,8
08.10.2015 02:00;507,46;494,06;396,67;738,61;13;52,18;12,3
